visit_id	wifi_id	date	indices
v116	78	17198	149893;149913;149914;149915;149960;149961;149962;149966
v117	79	17370	785189;785206;785208;785210;785218;785235;785244;785270;785277;785284;785285
v118	80	17283	511821;511822;511824;511825;511827;511829;511833;511839;511841;511842;511843;511947
v119	80	17342	699117;699119;699120;699121;699122;699126
v120	80	17354	731928;731929;731930;731931
v121	80	17364	765316;765318;765319;765321;765324;765326;765328;765330;765334
v122	81	17192	123069;123070;123072;123073;123074;123076;123081;123089;123090
v123	81	17201	162850;162851;162852;162853;162854;162855
v124	81	17250	391543;391544;391546;391547;391549;391551;391562;391565;391566;391567;391568
v125	81	17257	417700;417701;417702;417703;417704;417706;417713;417729;417731;417733;417734
v126	81	17301	564151;564152;564153;564154;564155;564156;564160;564161;564162;564163;564166
v127	81	17376	801532;801533;801536;801537;801541;801542;801552;801553;801560;801579;801582
v128	82	17256	416201;416203;416204;416205;416207;416208
v129	82	17258	421097;421098;421099;421100;421104;421112;421114;421116;421123;421124;421125
v130	82	17275	487897;487904;487909;487910;487911;487916;487935;487936;487939;487944
v131	82	17327	650120;650122;650123;650124;650128;650166
v132	82	17358	744562
v133	83	17391	848614;848619;848620;848688;848689;848695
v134	84	17398	876423;876424;876430;876456;876457;876478;876479;876482;876573;876574;876633;876716;876845;877105;877107
v135	85	17242	361724;361739;361740;361741;361749;361756;361773;361774;361775;361776;361781;361833;361834;361866;361867;361871
v136	85	17245	371509;371510;371511;371512;371513;371514
v137	85	17311	595706;595708;595712;595722;595725;595727
v138	85	17323	637720;637724;637725;637726
v139	86	17177	54163;54165;54168;54170;54199;54241;54242;54258;54261;54262;54265;54266
v140	86	17180	69263;69265;69275;69329;69346;69420;69422;69427;69463;69497;69498;69554;69582
v141	87	17310	591858;591861;591865;591875;591876
v142	89	17220	261342;261386;261429;261430;261431;261770;261806
v143	90	17355	735293;735303;735335;735345;735352
v144	91	17231	313432;313434;313436;313453;313460;313464;313486;313569
v145	92	17407	912637;912639;912642;912643;912786;912787;912788;912797
v146	93	17355	736940;736947;736959;736960;736966;736967;736985;736987
v147	96	17262	439203;439205;439213;439218;439219
v148	97	17167	5803;5829;5881
v149	97	17169	13268;13272
v150	98	17172	28169;28170;28200
v151	99	17288	527687;527696;527701
v152	100	17250	389919;389929;389930
v153	101	17289	532806;532808;532809;532876
v154	102	17200	158941;158943;158944;158946;158952;158953;158966;158971;158982
v155	103	17331	660760
v156	104	17235	328122;328129;328130;328131
v157	105	17330	658108;658109;658110;658111;658112;658113
v158	106	17218	251672;251674;251685;251696;251709;251715;251732;251736;251743;251745;251747
v159	107	17243	364701;364703;364704;364706;364709;364710;364711;364713
v160	108	17256	414820;414824;414825;414828;414831;414832
v161	108	17272	476179;476181;476184;476191
v162	108	17280	503208;503220;503228;503232;503239;503240;503249;503250;503251;503252;503253
v163	109	17241	356953;356955;356959;356960;356969;356987;356993;357014;357016;357018;357019
v164	109	17247	377335;377337;377339;377340;377341;377342;377343;377345;377346;377347;377352
v165	109	17253	402140;402143;402148;402149;402150;402151;402152;402153;402154;402156;402158
v166	109	17268	460688
v167	109	17271	474754;474756;474757;474758;474760;474761
v168	112	17332	663432;663433;663435;663436;663462;663464
v169	113	17242	360448;360449;360450;360465;360474;360475;360525;360594;360595;360629;360630;360675;360676;360690
v170	114	17184	85519;85524;85525;85531;85541;85545;85547;85559;85563;85568;85569
v171	115	17314	606536;606538;606539;606541;606546;606548;606549;606554;606556;606590
v172	116	17234	324052;324053;324054;324059;324063;324067;324068;324072;324075
v173	117	17402	892489;892524;892525;892526
v174	118	17367	773916;773918;773919;773922;773923
v175	119	17273	480992;480994;480995;480997;481006;481099;481101;481102;481115;481164
v176	119	17363	762565;762566;762575;762599;762670;762673;762686;762690;762691;762693;762694;762851;762853;762873;762921;762938;762960;763036;763050;763093;763148;763164;763165;763202;763208;763209;763222
v177	121	17274	482678;482680;482681;482682;482683;482689;482707;482709
v178	121	17377	805735;805742;805746;805747;805749;805775;805776;805817;805819
v179	122	17167	5888
v180	122	17327	647056;647060;647062;647065;647071;647075;647080;647113;647125;647163
v181	122	17330	657940;657944
v182	122	17353	729567;729570;729571;729572
v183	123	17404	898366;898372;898381;898382;898397;898400
v184	124	17187	101633;101636;101637;101638;101639;101688;101704;101709;101755;101764;101769
v185	125	17206	190240;190241;190242;190243;190246;190248;190266;190269;190272;190279;190340
v186	125	17254	405696;405697;405698;405699;405700;405701
v187	125	17266	452437;452470;452472;452483
v188	127	17250	390491;390492;390493;390495;390496;390505
v189	127	17273	480530;480537
v190	127	17308	587871;587875;587877;587880
v191	131	17233	320066;320067;320068;320070;320072;320075;320081;320090;320095;320123
v192	133	17243	363027;363038;363039;363046;363047;363055;363071;363087;363124;363239
v193	134	17177	55052;55056;55057;55071;55075
v194	134	17178	58601;58602;58603;58605;58608;58612
v195	134	17233	319403;319404
v196	136	17190	117600;117602;117621;117663;117667;117700;117720;117721
v197	138	17215	235159;235160;235171;235172;235241;235295;235335;235440;235441;235698;235767
v198	139	17199	153899;153903;153904;153912;153940;153942;153977;153991;153992;153999
v199	139	17205	185209;185210;185212;185213;185215
v200	139	17351	723301;723307
v201	139	17356	740631;740633;740634;740636;740646;740659;740664;740674;740678;740682;740687;740754
v202	139	17358	746886;746887;746888;746889;746892;746895;746900;746903;746908;746910;746911
v203	139	17368	777242;777245;777252;777261;777267;777289;777302;777310;777312;777332
v204	139	17384	828848
v205	140	17181	71015;71016;71017;71018;71022;71023
v206	140	17198	151331;151335;151340;151346;151347;151350
v207	140	17243	366272;366273;366274;366275;366282;366285;366292;366295;366302;366303;366305
v208	140	17298	555788;555792;555800;555818;555820;555823
v209	140	17348	713767;713769;713770;713771;713772;713788;713790;713793;713796
v210	142	17169	14293;14309;14328;14329;14331
v211	143	17205	184980;184988;185058;185085;185086;185087;185089
v212	144	17217	242503;242504;242505;242506;242510;242511;242512;242513;242514;242517;242519
v213	145	17184	87730;87731;87732;87734;87736;87737;87740;87741
v214	147	17286	522161;522162;522164;522169;522171;522172
v215	147	17306	578201;578205;578206;578207;578209;578213;578216;578221;578222;578223;578224;578269;578270;578273;578275;578276
v216	147	17345	706776;706777;706778;706779
v217	148	17242	359477;359479;359485;359487;359497;359498;359505;359506;359508;359509;359510
v218	148	17253	402306;402307
v219	148	17301	563947;563953;563954;563955;563975;563976;563978;563980;563981;563982;563983
v220	148	17358	746350;746365;746366;746374
v221	148	17389	840757;840758;840759;840760;840762;840763;840782;840786
v222	149	17191	120623;120625;120626;120633;120636;120641;120648;120673;120676;120679;120681
v223	149	17312	599336;599339
v224	150	17406	909415;909432
v225	151	17200	162041;162057;162064;162100;162109;162195;162196;162209;162225;162227
v226	153	17369	779920;779950;779971;779976;780020;780043;780057
v227	155	17195	135384;135385;135386;135411;135418;135430;135501;135502
v228	156	17172	28771
v229	156	17210	211932;211934;211935;211938;211945;211946;211947;211948
v230	156	17323	637546;637547;637567;637568;637569
v231	157	17293	545589;545590;545591;545592;545593;545599
v232	158	17404	899078;899083;899097;899098;899103;899108;899109
v233	160	17194	131021;131033;131034;131054;131117;131129
v234	162	17353	731100;731132;731136
v235	163	17198	152400;152402;152403;152405;152423;152429
v236	163	17199	157520;157522;157523;157526;157538;157540;157544;157580
v237	163	17230	309156;309164
v238	163	17235	328606;328607;328608;328609;328613;328615;328616;328617;328684
v239	164	17338	684055;684056;684057;684058;684060
v240	164	17367	773116;773117;773118
v241	164	17399	881066;881067;881070;881077;881078
v242	165	17383	822771;822775;822785;822786;822788;822789;822809;822810;822811
v243	166	17290	537182;537184
v244	166	17291	541322;541326;541328;541348;541370;541371;541372;541385;541392;541393;541408
v245	168	17174	39281;39282;39283;39285;39292;39297;39304;39307;39308;39309;39310
v246	168	17175	42421;42423;42426;42428;42450
v247	168	17176	49551;49553;49557;49562
v248	168	17178	56431;56432;56433;56434;56444;56445
v249	168	17205	183626;183629;183630;183636;183672;183674;183679;183690;183698;183699
v250	168	17285	519437;519439;519441;519442;519450;519455
v251	168	17286	521079;521080;521081;521083;521084;521092
v252	168	17287	523796
v253	168	17400	883848;883849;883862;883893;883894;883903;883905;883906;883907;883980;883983;883985;883986
v254	168	17403	896776;896778;896779;896780;896783;896785;896787;896788;896789;896791
v255	169	17203	175965;175966;175969;175972;175981;175984;175993;176010
v256	169	17208	200335;200337;200338;200342;200343;200357;200364;200366;200369;200372;200457;200460;200461;200462
v257	169	17405	906071;906076;906082;906085;906100;906131
v258	171	17190	116924
v259	172	17342	697744;697751
v260	173	17169	12497;12498;12500;12501;12503;12505
v261	173	17242	362061;362066;362067;362068;362070;362071;362076;362078;362082;362083
v262	173	17263	441982;441985;441986;441987;441989;441990
v263	173	17275	485586;485589;485590;485591;485596
v264	173	17276	488331;488333;488335;488337;488339;488342;488343;488344;488346;488347;488348;489064;489065;489067
v265	173	17297	551721;551723;551724;551727;551728;551729;551730;551734;551735
v266	174	17179	64267;64268;64269;64275;64304;64336;64341;64343;64346;64348
v267	175	17290	535905;535908;535922;535929;535935
v268	176	17171	21032;21041
v269	176	17228	298771;298775;298776;298779;298796;298803
v270	181	17269	462872;462886;462888;462895;462899;462910;462917;462955;462959;462960;462961
v271	182	17179	63055;63058;63060;63067;63075;63080;63108;63110;63111;63121;63125
v272	184	17168	9627
v273	184	17204	179891;179947;179948;179952;179953;179956;179957;179963;179970;179975
v274	184	17207	193459;193463;193464;193465;193466;193468
v275	184	17231	313612;313613;313614;313616
v276	184	17347	710767;710771;710773
v277	185	17218	247982
v278	186	17246	374379;374381;374414;374415;374430
v279	187	17352	728668;728669;728676;728678;728695;728696
v280	188	17202	169483;169490
v281	188	17235	328896;328898;328902;328943
v282	189	17178	59740;59742;59743;59785;59867;59890
v283	190	17176	49143;49144;49145;49148;49150;49155;49186;49187;49188;49189;49193;49486;49487;49488;49521;49522;49558
v284	191	17180	66131;66133;66138;66147;66154;66205
v285	192	17175	43169;43172;43176;43177;43178;43204;43237;43240;43241;43242
v286	195	17180	67405;67406;67410;67411;67442;67445;67455;67464;67474;67529;67567;67606;67741
v287	195	17186	97636;97637;97638;97640
v288	196	17199	156822;156825;156828;156831;156851;156855;156872;156874;157019
v289	197	17201	165470;165471;165472;165473
v290	197	17213	222005;222022;222025;222026;222041;222046;222050;222099;222120;222121;222160;222198;222209
v291	197	17280	504560
v292	197	17283	510220;510221;510225;510226;510232;510233;510258;510261;510262;510263;510268;510293
v293	197	17296	550240
v294	198	17176	49723;49724;49725
v295	198	17184	89357
v296	198	17341	694673;694674;694679;694688;694689;694692;694693;694700;694702;694706
v297	199	17193	124384;124385;124386;124387;124394;124397;124404;124409;124417;124418;124419
v298	199	17215	231869
v299	201	17274	482861;482864;482865;482869;482876;482881;482888
v300	202	17313	601790;601794;601795;601796;601797;601806;601807;601810
v301	203	17296	549978;549981;549982;549984;549995;550005
v302	203	17297	553711;553715;553716;553719;553720;553723;553734
v303	203	17298	555496;556836;556838;556839;556840
v304	203	17343	699392;699393
v305	203	17344	703022;703026;703029;703033;703049;703050
v306	203	17345	706577;706621;707443
v307	203	17380	813324;813326;813327;813334;813362;813377
v308	203	17382	820511;820513
v309	204	17269	464873;464876;464881
v310	204	17314	610072;610074;610075;610080
v311	206	17171	20967;20968;20969;20971
v312	206	17222	272355;272358;272361;272367
v313	206	17309	589513;589514;589515;589520;589524;589530;589532;589550;589567;589570;589575
v314	206	17353	728969;728970;728979
v315	206	17364	764288;764289;764290;764291;764294;764300;764305;764306;764307;764311;764319
v316	206	17380	814829;814841;814844;814845;814855;814858;814863;814869;814871;814872
v317	208	17259	428693;428694;428695;428696;428709;428710;428722;428729;428730
v318	208	17332	666058;666059;666061;666062;666066;666075
v319	208	17334	671723;671724;671725;671726;671728;671736;671747;671748;671749;671750;671756
v320	210	17396	866600;866602;866604;866605;866617;866618;866638;866648;866652;866655
v321	211	17230	307085;307093;307117;307131;307139;307148;307217;307221;307257;307415
v322	212	17258	424526;424530;424535;424536;424542
v323	213	17197	144091;144092;144093;144094;144095;144100;144124;144130;144132;144133;144134
v324	213	17316	616555;616558;616559;616561;616564;616565;616574;616578;616580;616588;616592;616675;616676;616677;616690;616692;616694
v325	215	17377	803766;803767
v326	216	17333	668810;668811;668812;668813;668831;668838
v327	217	17306	580639;580642;580648;580667;580707
v328	218	17198	151700;151701;151702;151703;151705;151706;151775;151781;151782;151784;151785
v329	218	17218	252507;252510
v330	219	17274	484222;484227;484230;484232;484248;484293
v331	220	17227	296349;296361;296369;296377;296393;296394;296395;296454
v332	220	17335	674991;674994;674995;674996;675011;675012;675016;675017;675018;675020;675022
v333	220	17337	681126;681127;681129;681131;681132;681133;681134;681137;681140;681142;681148
v334	221	17348	713449;713450;713451;713455;713477;713478;713481;713482;713483;713485
v335	222	17374	795867;795869;795870;795887;795891;795894;795916;795941
v336	223	17200	159307
v337	224	17407	910675;910676;910677;910678;910683;910689
v338	225	17213	224508;224510;224515;224516;224517;224523;224543;224558
v339	226	17173	33650;33654;33663
v340	226	17176	50678;50681;50683;50697;50698
v341	226	17245	371753
v342	227	17381	816785;816786;816790;816794;816798;816799
v343	228	17397	874772;874773;874776;874777;874785;874786;874789;874794;874795
v344	228	17398	878127;878128;878129;878134;878139;878145;878146;878150;878153
v345	229	17218	251670;251682;251699;251702;251705;251730;251751;251772;251773;251775;251779
v346	229	17219	256047
v347	229	17288	527961;527963;527964;527966;527967;527971
v348	229	17319	624333
v349	230	17371	786007;786015;786016;786017;786022;786028;786032
v350	232	17193	126667
v351	232	17256	413576;413577;413578;413579
v352	233	17240	350285;350287;350288;350294;350346;350349;350351;351146;351147;351148;351154;351193
v353	234	17381	818734;818739;818744;818748;818766
v354	235	17222	269933;269934;269936;269937;270071;270072
v355	236	17215	232664;232667;232668;232669;232670;232676;232692;232693;232694;232699;232703
v356	236	17254	406786;406789;406790;406791;406792;406802;406804;406808;406812;406818
v357	236	17258	423786;423788;423792;423800;423805;423809;423850;423852;423855
v358	236	17295	548287;548288;548289;548291;548305;548306
v359	236	17341	694367;694370;694371;694374;694375;694378;694381;694382;694395
v360	236	17360	750464;750466
v361	237	17259	427265;427266;427267;427269;427273;427284;427287;427288;427291;427292
v362	237	17260	433457
v363	238	17173	35209;35211;35213;35215
v364	238	17182	80606;80610;80617;80689
v365	238	17184	89322;89326;89328;89329;89355;89363
v366	238	17217	242939;242941;242962
v367	238	17249	387683;387685;387693;387697;387700;387972;387981
v368	239	17200	161159;161160;161252;161254;161255;161256
v369	241	17175	42946;42948;42953;42955
v370	241	17190	115247;115249;115250;115251;115264;115283;115295;115299;115300;115301;115308
v371	241	17193	125541;125544;125553
v372	241	17196	138752
v373	241	17274	483371;483372;483385;483388;483389;483392;483398;483400;483402;483403;483406;483523;483545;483546;483551;483554;483558
v374	241	17338	685708;685712;685716;685730;685745;685746;685749;685752;685778;685782;685783
v375	241	17372	790062;790063;790064;790065;790069;790071;790087;790089;790091;790092;790093
v376	241	17380	815976;815977;815979;815983;815988;815991;816002;816004;816021;816025
v377	241	17397	874707;874709;874719;874725;874735;874739;874749;874752;874756;874759;874763
v378	242	17376	802200;802205;802206;802207;802223;802231;802245
v379	243	17345	704866;704868
v380	248	17264	446616;446618;446619;446620;446622
v381	249	17246	375389;375393;375394
v382	249	17247	379557;379562;379564;379567
v383	249	17274	483945;483947;483948;483949;483950;483958
v384	249	17291	540527;540530;540531;540535;540545;540556;540590;540606;540620;540630;540635;540652;540653;540656;540657
v385	249	17307	584779
v386	249	17330	659652;659653;659656;659658;659659;659660
v387	250	17340	691641
v388	252	17407	912503;912507;912509;912510;912512;912523;912540;912576;912596;912597;912598
v389	253	17207	194375
v390	253	17209	205641;205653;205665;205697
v391	254	17189	113286;113287;113288;113289;113291;113301
v392	254	17358	745272;745274;745279;745281;745282;745297;745300;745301;745313
v393	256	17204	181135;181141;181142;181145;181153;181154
v394	256	17339	688061;688062;688063;688071;688073;688103;688108
v395	257	17197	147247;147260
v396	257	17253	402648;402654;402663;402664;402665
v397	257	17392	854532;854537;854538;854539
v398	257	17402	892698;892700;892702;892703;892705
v399	257	17403	894496;894497;894498;894499;894501;894502;894528;894533;894537;894540;894541
v400	258	17168	8920;8995;8998;8999;9022
v401	259	17320	627695;627706
v402	259	17333	668474;668477;668486;668487;668511
v403	260	17187	104601;104604;104607;104609
v404	260	17361	754893;754895
v405	261	17405	905985;905991;906127;906129
v406	262	17402	892791;892802;892808
v407	264	17187	103431;103444;103451;103482;103488;103492;103513;103514;103521;103536;103545
v408	264	17201	165615
v409	265	17353	731057;731059;731060
v410	266	17280	503786;503788;503793;503799;503805;503806;503898
v411	269	17322	633721;633723;633724;633725;633729;633731;633735;633738;633739
v412	270	17314	608541;608543;608544;608545;608546;608547
v413	272	17181	75265;75266;75267;75270;75274;75275;75278;75281;75282;75283;75285
v414	272	17209	205191;205224;205226;205227;205231;205232;205246;205248;205297;205299;205300;205471
v415	275	17175	43554;43555;43556;43557;43567;43568
v416	275	17185	93895;93896;93899;93900
v417	275	17190	117101;117102;117103;117104;117107;117108;117109;117111;117112;117117;117118
v418	276	17167	2430;2431;2432;2437;2443;2444;2502;2508;2510;2516;2517;2705;2706;2715;2718;2721
v419	276	17175	43446;43447;43448;43449
v420	277	17193	126127;126138;126139;126151;126153
v421	279	17233	322049;322050;322056;322075;322179;322183;322185;322186
v422	280	17220	260642;260648;260657;260658;260660;260703
v423	281	17207	193729;193730;193732;193734;193739;193740;193741;193748;193761
v424	282	17281	505453
v425	282	17328	652244;652250;652252;652388;652397;652399
v426	282	17330	659402;659405;659438;659443;659444
v427	283	17397	871012;871014;871015;871016;871017;871020;871024;871025;871026;871027;871028
v428	284	17354	733920;733927;733991
v429	284	17355	737350;737362
v430	285	17185	93424;93426;93428;93430;93437;93457;93461;93462;93463;93464;93621;93624;93625;93627;93628
v431	286	17273	481302;481303;481307;481315;481327
v432	286	17328	651730;651733;651735;651737;651738;651740
v433	286	17372	789057;789060;789061;789062;789065;789066;789068;789069;789070
v434	287	17232	316466;316467
v435	288	17198	151258;151259;151263;151279;151280;151282;151307;151309;151379;151380
v436	291	17201	167391;167393;167401;167451;167453;167454
v437	292	17275	486921;486923;486924;486925
v438	292	17294	547117;547118;547121;547122;547123;547124
v439	292	17313	603852;603853;603854;603855;603858;603859;603863;603865;603867;603869;603870
v440	293	17167	4196;4197;4198;4205;4208;4209;4230;4236;4237;4239;4240
v441	293	17169	14620;14622;14624;14628;14629
v442	293	17407	910324;910325;910329;910331
v443	294	17325	640532
v444	295	17213	225202;225203;225204;225215;225218;225229;225234;225237;225238;225262;225263
v445	296	17168	10781;10783;10785;10802;10807
v446	297	17186	96463;96464;96465;96466;96469;96473
v447	299	17323	636691;636692;636694;636698;636721;636723
v448	300	17173	34605;34610;34611;34613;34701
v449	302	17290	535797;535799;535800;535801;535809;535810;535814;535817;535818;535819;535820
v450	304	17240	352803;352816;352819;352823;352826
v451	305	17344	703167;703168;703178;703214;703215;703220
v452	306	17248	382985;382993;382994;382995;382997;382999;383000;383014;383021;383041;383057
v453	307	17350	720495;720496;720507;720539;720557;720558;720559;720578;720579
v454	308	17227	292743;292747;292748;292751;292753;292754;292788;292793;292891;292892;292893;292894;292895;292896
v455	308	17242	360375;360377;360378;360380;360386;360405
v456	309	17182	77056;77057;77060;77061;77075;77079;77133;77135;77136;77137;77142
v457	310	17200	161905;161908;161918;161943
v458	311	17256	415027;415028;415031;415032;415033
v459	312	17392	852830;852832;852838;852854;854062;854063;854064
v460	313	17191	120726;120727;120728;120729;120734;120735;120737;120743;120744;120746;120747
v461	314	17392	852447
v462	315	17235	329313;329314;329320;329321;329324;329329
v463	316	17288	527308;527330;527332;527335;527336
v464	317	17251	397758;397759;397787
v465	317	17252	401758;401760;401764;401765;401766;401772
v466	317	17253	402644;402645;402646;402647;402655;402656
v467	318	17395	862952;862958;862962
v468	319	17216	238230;238231;238236;238243
v469	319	17293	545210;545213;545214;545215;545218
v470	320	17336	677935;677936;677943;677944;677945;677947;677962;677966;677972
v471	321	17223	275708
v472	321	17224	282816;282839
v473	322	17189	112112;112123;112124;112132;112148;112192;112193;112204
v474	323	17279	500235;500239;500242
v475	323	17374	797118;797123;797124;797125;797133;797135;797136;797137;797138
v476	324	17178	57861;57862;57864;57865;57876;57933;57947;57951
v477	325	17207	196892;196894;196900;196904;196941;196947
v478	327	17249	388182;388205;388317;388361;388365
v479	328	17167	5602;5613
v480	328	17168	8175;8177;8189;8216;8246
v481	329	17330	659563;659608;659609;659610;659611;659618;659640
v482	331	17175	42957;42965;42977;42985;42990;42993;42995;43028;43032;43035
v483	332	17271	473676;473684;473687;473691;473693;473698
v484	332	17309	588632;588634;588636
v485	332	17327	648084;648086;648087;648088;648089;648090;648106;648112;648113;648126;648127
v486	332	17348	715477
v487	333	17249	384779;384781;384782;384783;384784;384793;387434
v488	334	17273	481140;481145;481146;481165;481169;481170
v489	335	17199	153832;153833;153834;153835;153843;153844;153883;153971;153990;153993
v490	337	17365	767504;767514;767517;767528;767548;767578;767580;767582;767583;767584;767602
