epoch;loss;uc_c_loss_ce;uc_c_loss_rank;uc_loss_nll_date;uc_loss_nll_month;uc_loss_nll_season;uc_loss_nll_week;uc_loss_rmse
10;448.2787373860677;36.95047957808883;62.888888888888886;841.0709115487558;736.4327867296007;706.90559330693;736.4327867296007;35.777487648857964
12;610.3929775072181;30.564521457837976;33.95652173913044;1072.4636495838995;1042.928734820822;1023.7530703337296;1042.928734820822;37.53173322262971
12;574.6993103027344;31.630457003911335;25.916666666666668;1014.4913660685221;984.5205663045248;961.2011922200521;984.5205663045248;34.75744946797689
9;427.8034496307373;32.99062955379486;46.8125;772.3377742767334;721.4775581359863;684.9401578903198;721.4775581359863;37.07017385959625
7;329.0094899022302;41.03268521331077;80.55813953488372;684.8089315724927;508.79096771949946;470.02146911621094;508.79096771949946;32.02580216873524
11;458.2330322265625;36.95717027452257;58.7037037037037;861.1379937065972;753.9440307617188;725.4208475748698;753.9440307617188;35.63001590304904
13;611.4439352284307;30.729357014531676;38.34782608695652;1077.9440254543138;1041.2779116423233;1021.9206994098166;1041.2779116423233;40.300687375275984
13;582.7373288472494;29.49248766899109;22.5;1030.8433456420898;999.8280588785807;977.7057139078776;999.8280588785807;32.70930735270182
10;416.4404878616333;33.05399030447006;43.375;753.6252727508545;703.9834585189819;667.033519744873;703.9834585189819;32.966031193733215
14;600.9203491210938;30.08160914545474;34.65217391304348;1060.608446204144;1026.7710571289062;1005.8998174252717;1026.7710571289062;34.38077329552692
12;452.1290950068721;36.560271439728915;56.96296296296296;844.5765719943577;747.0725821035879;718.207750108507;747.0725821035879;32.70004449067292
14;571.8575121561686;32.610689322153725;25.541666666666668;1012.2606836954752;978.8432566324869;955.2555211385092;978.8432566324869;33.65188066164652
8;323.019150135129;41.323693386344026;80.25581395348837;675.8682549055233;498.0691798010538;459.51037029887357;498.0691798010538;30.86973997604015
15;614.5080486795176;30.907825055329695;32.34782608695652;1082.5692961319633;1048.2927803371263;1029.7459000297215;1048.2927803371263;40.570377847422726
11;426.81993770599365;32.61483860015869;41.1875;772.7320404052734;721.8960399627686;685.3986759185791;721.8960399627686;34.48223668336868
15;580.8255615234375;31.477091709772747;23.125;1029.5584081013997;994.6550140380859;972.0717468261719;994.6550140380859;34.047690868377686
13;425.0957178186487;37.793664579038264;55.592592592592595;798.7928263346354;699.6164200394242;668.533756962529;699.6164200394242;35.11213963120072
16;604.4448149307915;30.20942439203677;31.695652173913043;1069.190400496773;1030.3683816661005;1010.4106286090354;1030.3683816661005;40.83512895003609
16;581.7560195922852;29.72437111536662;24.708333333333332;1025.7036666870117;998.1680374145508;975.9365234375;998.1680374145508;33.46651554107666
9;324.7277175548465;40.19030987939169;83.97674418604652;670.2719449775163;503.79666279637536;463.6887721571811;503.79666279637536;31.166769604350247
14;460.96631085431136;37.02010522065339;57.148148148148145;868.923649540654;758.9472464102286;730.1632713035301;758.9472464102286;33.71733880926062
12;417.9965925216675;33.101775109767914;41.03125;758.764835357666;705.7404022216797;668.848484992981;705.7404022216797;35.54388853907585
17;594.0581956946331;30.17830566737963;35.91304347826087;1045.5143167246943;1013.8902694038723;992.6215289572011;1013.8902694038723;39.10480341703995
17;596.0715026855469;31.945956707000732;22.958333333333332;1052.8787587483723;1021.5117899576823;1000.3953450520834;1021.5117899576823;34.02274946371714
15;457.1955894187645;37.217858137907804;62.22222222222222;855.7758630823206;751.6318020290798;723.6459260163484;751.6318020290798;36.01224945209645
13;416.84993171691895;32.90786278247833;35.96875;757.1695041656494;705.8405914306641;668.7402658462524;705.8405914306641;34.47653841972351
18;614.4092539911685;29.745336035023566;29.26086956521739;1081.3706479279892;1050.5629298997962;1031.6000153914742;1050.5629298997962;39.30569557521654
10;320.2734797278116;40.36399947765262;84.67441860465117;674.8307899652525;491.2209316519804;451.9625244140625;491.2209316519804;30.838561789934026
18;575.3664805094401;30.65230433146159;27.708333333333332;1016.6254221598307;985.3337554931641;962.6801096598307;985.3337554931641;32.93283406893412
16;452.54637428566264;36.824131153247976;50.03703703703704;843.586999963831;749.4211222330729;720.6788330078125;749.4211222330729;35.88698390678123
19;609.688744586447;30.02677237469217;33.73913043478261;1076.4430356233017;1039.8302293860395;1020.0384946076766;1039.8302293860395;39.81536152051843
14;430.78349113464355;32.94459545612335;33.46875;781.1491680145264;730.4938278198242;695.1485872268677;730.4938278198242;33.834876120090485
19;587.4942220052084;32.03468060493469;22.25;1040.6601638793945;1006.4187189737955;984.8805185953776;1006.4187189737955;32.93300143877665
11;316.6527223808821;42.18146448357161;81.0;660.8006229844204;488.2474166515262;448.7053655580033;488.2474166515262;30.813595904860385
20;617.9385933254076;29.764494108117145;34.47826086956522;1086.1736582880435;1055.5978658924932;1037.343094535496;1055.5978658924932;37.437442530756414
17;442.2392905906395;37.231209931550204;60.55555555555556;830.3489877206308;727.2198418511284;698.1326926902489;727.2198418511284;33.42444963808413
20;562.7661692301432;32.34434453646342;24.291666666666668;996.6747055053711;963.5527420043945;940.1070607503256;963.5527420043945;33.26956915855408
15;422.97050619125366;32.58509397506714;41.28125;768.3038711547852;714.0142612457275;677.3357791900635;714.0142612457275;35.66783571243286
21;591.9502351180366;30.045682326607082;35.91304347826087;1045.1803296959918;1008.4706739342731;987.1139075237771;1008.4706739342731;41.454620485720426
18;434.32817925347223;37.571261723836265;58.22222222222222;820.7458383065683;712.46811026114;681.934965910735;712.46811026114;36.06371992605704
21;583.6539726257324;30.27565328280131;23.75;1032.1289138793945;999.8134943644205;977.8503392537435;999.8134943644205;35.152417262395225
12;333.00088997774344;40.60607018581656;77.97674418604652;690.9804382324219;517.0699924202853;478.51299552030343;517.0699924202853;31.618634667507436
22;614.0352438221807;30.440493542215098;35.43478260869565;1082.474776558254;1047.803074048913;1029.139154848845;1047.803074048913;36.54172690018363
16;422.268177986145;32.4909725189209;37.375;763.7475700378418;716.217080116272;679.5674142837524;716.217080116272;33.06869947910309
22;592.4796880086263;29.485538085301716;25.708333333333332;1044.103968302409;1016.1237004597982;994.6273422241211;1016.1237004597982;34.19333108266195
19;461.02136795609084;36.82877957379377;55.629629629629626;861.4067721896702;761.6890914351852;733.4517675329138;761.6890914351852;34.08420986599393
23;612.65380859375;29.29526785145635;31.304347826086957;1079.5283548106318;1046.7852730129075;1027.817650836447;1046.7852730129075;38.28016264542289
17;410.87745666503906;32.665667831897736;33.34375;744.6029663085938;696.9683074951172;659.8311109542847;696.9683074951172;34.63292223215103
23;571.6419792175293;31.979374647140503;24.666666666666668;1013.8337961832682;977.7893117268881;955.303082784017;977.7893117268881;33.75927480061849
13;326.73774506324946;40.70216742227244;82.3953488372093;676.9416170342024;506.164902088254;466.68158136412154;506.164902088254;31.291580998620322
20;459.2603273744936;37.086883544921875;51.7037037037037;857.8860337999132;758.8558259186922;730.5794745551216;758.8558259186922;37.5841850704617
24;611.9796155846637;29.410428088644277;30.347826086956523;1077.545922320822;1045.414646314538;1025.9639812967052;1045.414646314538;41.32569599151611
24;581.0505002339681;31.66317097345988;24.708333333333332;1025.924092610677;995.9509760538737;973.7922999064127;995.9509760538737;32.87590726216634
18;417.83063220977783;32.61271381378174;34.5;759.0315799713135;708.3037385940552;671.2530832290649;708.3037385940552;33.59230709075928
21;423.30891474971065;37.480296523482714;59.7037037037037;800.6619533962673;694.0221421983507;662.9949939869068;694.0221421983507;33.89120384498879
14;324.4175269548283;40.84801824702773;82.5813953488372;678.3037549395893;500.2607173476108;461.20128613849016;500.2607173476108;30.38288242872371
22;472.1377382631655;37.33026744701244;45.851851851851855;889.9758097330729;780.5940529152199;753.5599500868055;780.5940529152199;34.1488405863444
19;436.51068210601807;31.954510748386383;32.96875;793.3719902038574;739.6886138916016;704.9950618743896;739.6886138916016;34.384489715099335
15;320.52761805334757;40.69328348026719;82.95348837209302;671.0723720816678;493.3284919206486;454.12254475438317;493.3284919206486;31.421821816023005
23;450.53611472800924;36.10050491050438;56.48148148148148;828.4065551757812;748.6023717809607;719.8868069118923;748.6023717809607;33.72670908327456
20;405.9937582015991;32.90127182006836;36.96875;737.6376256942749;687.1867694854736;649.8982172012329;687.1867694854736;33.48249667882919
24;438.16813490125867;37.742091214215314;58.22222222222222;834.1107946325232;716.2908053927952;685.9054497612847;716.2908053927952;37.73908622176559
16;327.06091769905976;41.556080795997794;80.09302325581395;680.8643089117006;506.0259576841842;466.9149950604106;506.0259576841842;31.339077971702398
21;441.76141834259033;30.715235888957977;30.40625;800.0031204223633;751.1322917938232;716.2981605529785;751.1322917938232;34.072682201862335
22;405.0220060348511;32.81605136394501;36.03125;736.6879024505615;685.5023183822632;647.4613952636719;685.5023183822632;34.410191893577576
17;319.2947873847429;41.03330993652344;79.95348837209302;670.4878596815952;491.3232514137446;452.2672069460847;491.3232514137446;31.716889226159385
23;414.8587064743042;31.820352137088776;34.78125;751.2219295501709;703.9962215423584;667.7453413009644;703.9962215423584;32.90679180622101
18;325.1238882375318;41.477735652480014;79.65116279069767;681.6073849700218;501.96418300894805;462.168114595635;501.96418300894805;30.51599560227505
24;420.7169761657715;31.880379557609558;35.5625;762.9523582458496;712.3694839477539;676.0259456634521;712.3694839477539;36.06630885601044
19;314.24766540527344;40.6935881237651;77.97674418604652;650.2045941020167;487.3447606286337;448.54330195937047;487.3447606286337;30.46095927925997
20;327.1334139801735;41.0962441023006;78.86046511627907;690.9785205929778;502.91959753701855;464.479030520417;502.91959753701855;31.32840759809627
21;327.96084239871004;41.63186144274334;80.32558139534883;677.7463989257812;508.75150742641716;469.2676129008448;508.75150742641716;32.56688832127771
22;328.82148884618005;40.16400927166606;77.79069767441861;690.1103245934775;508.03432304914605;469.57838546398074;508.03432304914605;30.707284483798716
23;323.233865782272;41.19802333033362;76.16279069767442;676.2619345021802;500.38575922056685;461.1598830112191;500.38575922056685;30.445174461187317
24;314.4426936659702;40.4488701044127;76.09302325581395;656.8797295148983;486.3781780863917;446.6289942541788;486.3781780863917;31.649052908254223
0;718.9006268045176;25.37443973707116;30.434782608695652;1252.4176184612772;1225.714135211447;1212.0811900263247;1225.714135211447;68.6409276879352
0;692.2499211629232;28.916967431704204;25.541666666666668;1206.4820556640625;1179.968053181966;1163.9955825805664;1179.968053181966;70.37485949198405
0;611.7067622432003;44.758005142211914;46.925925925925924;1090.4521868670429;1020.860984519676;995.8453504774305;1020.860984519676;77.04118884051287
0;576.2577981948853;41.00918483734131;43.28125;1012.2898788452148;969.8673820495605;942.6242160797119;969.8673820495605;70.96581280231476
0;518.1389252418695;59.61038651577262;66.30232558139535;949.9280580032704;843.3263613678688;808.6557390079942;843.3263613678688;76.17226250227108
1;715.1093829611074;25.268284922060758;31.47826086956522;1246.5595437754755;1219.709860096807;1205.808402683424;1219.709860096807;65.46941806959069
1;683.5675379435221;27.609872659047443;19.875;1193.6842295328777;1168.5053812662761;1152.0301310221355;1168.5053812662761;64.60109790166219
1;608.4403189199942;43.536398781670464;35.333333333333336;1090.3719934534145;1019.1070059317129;994.3507283528646;1019.1070059317129;72.01363909686053
1;575.1248207092285;37.778328239917755;31.09375;1015.8417549133301;973.6453342437744;947.246955871582;973.6453342437744;62.34055685997009
2;714.3136888586956;24.82592325625212;25.217391304347824;1247.7761124320652;1220.7762504245925;1207.1148203974185;1220.7762504245925;61.858010001804516
2;690.5311762491862;26.75070587793986;18.25;1210.7117335001628;1182.6477483113606;1167.305549621582;1182.6477483113606;54.64268414179484
2;601.7929992675781;40.09090515419289;33.2962962962963;1080.2172715928818;1012.7349695276331;988.422865125868;1012.7349695276331;59.69706789652506
1;508.3089997047602;54.434985759646395;49.348837209302324;945.0712919013445;832.8886917469114;799.1928725131722;832.8886917469114;64.31297754686932
2;565.2241916656494;33.11547648906708;25.21875;1005.4590702056885;962.7149982452393;936.7293968200684;962.7149982452393;46.26015591621399
3;720.9644483483356;23.290269437043563;16.47826086956522;1258.988965905231;1238.2305112092392;1225.6677033797555;1238.2305112092392;53.30494689941406
3;674.5245234171549;24.282930453618366;17.083333333333332;1185.013521830241;1159.1501007080078;1143.209602355957;1159.1501007080078;43.48759078979492
3;600.7825091326678;36.648551022564924;33.25925925925926;1085.0039152922454;1012.5248458297165;989.1420717592592;1012.5248458297165;50.68809834233037
4;707.7906069548234;23.748554478520933;15.521739130434783;1242.4671206266983;1215.2586961829145;1201.6910957668138;1215.2586961829145;48.81879143092943
4;681.695442199707;23.64248486359914;13.625;1199.5523198445637;1172.7875137329102;1157.772331237793;1172.7875137329102;40.94286449750265
3;563.2141971588135;28.9962620139122;25.1875;1003.5730781555176;962.0583686828613;937.1774349212646;962.0583686828613;38.58204400539398
2;500.7995491914971;46.7855479218239;48.58139534883721;939.229831429415;824.7123398891715;792.9326136389444;824.7123398891715;47.87170077479163
4;594.8055725097656;34.6252586223461;29.59259259259259;1079.2288886176216;1004.422620985243;981.0769630714699;1004.422620985243;44.69955303050853
5;697.02111551036;24.764634256777555;14.695652173913043;1227.5509829313858;1196.2740372367527;1181.794677734375;1196.2740372367527;46.446719294009
5;679.9274953206381;20.316659410794575;11.583333333333334;1196.6402002970378;1173.2964680989583;1158.7625478108723;1173.2964680989583;34.76609563827515
4;558.4863815307617;26.951238840818405;23.34375;995.971399307251;955.6393394470215;930.829345703125;955.6393394470215;36.19499731063843
5;590.132327609592;32.4822247116654;29.703703703703702;1068.2380755389179;998.7415907118055;976.8945787217882;998.7415907118055;39.69325595431857
6;710.4213734502378;22.94690468000329;14.173913043478262;1244.478223717731;1223.1082869819973;1210.3994405995245;1223.1082869819973;42.49437945822011
3;498.4922073719113;41.35845605717149;50.906976744186046;937.7185001816861;823.104897432549;793.5236461550691;823.104897432549;37.85624051648517
6;nan;nan;6.875;nan;nan;nan;nan;inf
5;571.8154220581055;25.30172437429428;22.09375;1020.2581424713135;979.9054889678955;956.7356071472168;979.9054889678955;32.77116560935974
7;nan;nan;6.521739130434782;nan;nan;nan;nan;inf
6;599.8742280183016;31.79972775777181;31.85185185185185;1089.7336267541957;1014.1905381944445;993.2782321506077;1014.1905381944445;37.05765808953179
4;497.3712165300236;38.651522791662885;45.116279069767444;936.0926769167878;824.0967251090116;795.9200510424237;824.0967251090116;34.680888331213666
7;601.6981845431858;30.508938471476238;29.703703703703702;1091.0618082682292;1019.4676626699942;999.3394142433449;1019.4676626699942;34.7631256668656
6;554.090802192688;25.883390963077545;26.40625;991.9080257415771;947.1483783721924;921.8499622344971;947.1483783721924;33.64366805553436
8;588.0399768970631;31.539493066293222;31.296296296296298;1071.2391696506077;994.4832786277489;973.846284089265;994.4832786277489;31.966981216713233
5;496.5339050292969;36.67186617296795;46.7906976744186;937.2169345589572;822.4225307730741;795.1882047431413;822.4225307730741;31.62625155338021
7;561.6639423370361;26.195048928260803;27.5625;1001.1200504302979;960.897554397583;936.8079643249512;960.897554397583;32.69538474082947
9;603.475995099103;29.345245361328125;30.296296296296298;1089.9610527886284;1024.0731608072917;1004.3943277994791;1024.0731608072917;34.142595291137695
8;557.7782020568848;25.93121337890625;22.375;997.9131660461426;955.0323429107666;930.9101219177246;955.0323429107666;32.06178891658783
6;497.53562678847203;35.632473790368365;45.2093023255814;938.9532271984011;824.813810126726;797.4359230218931;824.813810126726;32.311237113420354
10;584.4943531177662;31.772566971955477;32.22222222222222;1065.4517166702835;987.3243453414352;967.1613927770544;987.3243453414352;32.60112225567853
9;563.7592315673828;25.97746080160141;24.09375;1006.7386722564697;964.834774017334;940.7993774414062;964.834774017334;33.5887314081192
11;590.2831918221933;30.80022621154785;31.333333333333332;1074.7559656213832;998.9176907009548;978.6739366319445;998.9176907009548;30.70462993339256
7;490.6062345282976;35.10088667758676;45.604651162790695;924.2057736418968;814.0088515170785;786.5300690406976;814.0088515170785;31.19338627748711
10;557.8586807250977;25.71916151046753;22.78125;994.449384689331;956.2213745117188;932.3120002746582;956.2213745117188;31.719005942344666
12;588.0564224808304;31.24694068343551;31.14814814814815;1064.965727629485;995.4555211950232;975.8771588360822;995.4555211950232;34.14952511257596
8;492.9531391942224;35.2514446169831;48.55813953488372;929.786805618641;816.4126232058503;789.4784843977108;816.4126232058503;30.863236671270325
13;605.244721589265;31.07608922322591;28.703703703703702;1099.9556862160011;1025.3002952293114;1007.1123431170428;1025.3002952293114;30.3488097720676
11;554.4022903442383;27.184075832366943;22.375;991.6203746795654;949.5022239685059;924.8721389770508;949.5022239685059;30.805798381567
14;591.7859689218027;31.44110785590278;29.666666666666668;1076.4108525028935;1001.5265367296007;982.0033478913484;1001.5265367296007;31.77794834419533
9;494.03316692973294;34.27587016793184;46.395348837209305;932.3011275890261;818.9499667855197;791.8521558184956;818.9499667855197;31.657357992127885
12;566.558108329773;25.75762128829956;24.28125;1010.5539073944092;970.4099788665771;947.4825477600098;970.4099788665771;30.981558561325073
15;579.6519696270979;31.70904251381203;32.074074074074076;1050.7181577329281;982.2111499927662;961.6846155237268;982.2111499927662;29.321355254561812
13;564.7681665420532;26.145341873168945;23.5625;1005.3432750701904;968.0446510314941;944.752779006958;968.0446510314941;31.62852704524994
10;493.715897671012;34.313430519991144;44.41860465116279;932.612727675327;819.2072782294695;792.4689444608466;819.2072782294695;29.97424682351046
16;601.8907595033999;31.13374462834111;27.925925925925927;1094.6107177734375;1018.9799420392072;1000.6360812717014;1018.9799420392072;31.9034816953871
14;552.2982139587402;26.60852760076523;24.28125;986.11203956604;945.4900245666504;920.8404064178467;945.4900245666504;32.14084208011627
17;588.4154934353298;31.45655081007216;31.925925925925927;1067.8848221390335;996.1122300889757;976.7884521484375;996.1122300889757;30.558872788040727
11;498.6741538824037;34.78869424864303;44.72093023255814;937.5901460869368;828.1933565361555;801.9001933253089;828.1933565361555;30.763831715251126
15;560.916428565979;26.322353839874268;22.90625;998.6843090057373;961.7889995574951;937.670524597168;961.7889995574951;31.878339558839798
18;597.8028767903646;32.07266729849356;29.48148148148148;1087.0403804072628;1011.6639562536169;993.508043077257;1011.6639562536169;30.007243121111834
12;484.5487025061319;34.41138449380564;46.30232558139535;915.8999250545058;802.3578675735829;774.9080640216206;802.3578675735829;31.966473202372708
19;588.9289053457754;30.712197409735786;27.296296296296298;1068.2548511646412;998.4875081380209;978.9274065936053;998.4875081380209;31.986240104392724
16;554.7879114151001;26.93295782804489;23.78125;994.1070728302002;948.4314727783203;924.8550987243652;948.4314727783203;31.38175618648529
20;591.3800896538628;31.61729480602123;31.296296296296298;1066.163949471933;1003.2637984664352;985.0670030381945;1003.2637984664352;30.189259034615976
17;566.1625185012817;25.71335792541504;20.59375;1006.4836730957031;972.4599628448486;948.653974533081;972.4599628448486;31.026068091392517
13;496.13800048828125;35.20056728984034;43.16279069767442;934.8286799940952;823.6914985124455;797.5795231309048;823.6914985124455;30.43322119601937
21;595.1030556007668;31.293791664971245;34.629629629629626;1077.691980432581;1007.3398821795428;988.5120035807291;1007.3398821795428;30.246517252039027
18;558.3329124450684;27.00346040725708;23.71875;994.220703125;955.7575378417969;932.2075042724609;955.7575378417969;33.99931991100311
14;500.7459901321766;34.22916567602823;42.30232558139535;940.8184147324673;832.5367445834847;807.1915879360465;832.5367445834847;30.775803654692893
22;594.6464289912471;31.3747883549443;30.51851851851852;1076.3458907515915;1007.4456515842014;988.9606368453415;1007.4456515842014;31.632212038393373
19;565.5093488693237;26.054722130298615;26.15625;1006.4627666473389;968.6932029724121;945.8092098236084;968.6932029724121;30.461813509464264
23;584.0993855794271;31.49539664939598;27.703703703703702;1059.7772691514756;990.3145028573496;971.5951718930845;990.3145028573496;28.737012721874095
15;489.7056033112282;35.028915671415106;44.06976744186046;923.0977087686229;812.7672871434411;785.9897730627725;812.7672871434411;30.13585665059644
20;552.1529006958008;27.24468231201172;29.0625;984.9707431793213;943.7560119628906;919.3026237487793;943.7560119628906;31.851287186145782
24;601.1223777488426;31.526148831402814;27.555555555555557;1095.2647004304108;1017.9740374529803;999.9176138418692;1017.9740374529803;28.309392823113335
16;491.50303898301235;35.08928032808526;43.53488372093023;933.1272256540698;813.3617525322493;787.1405646745549;813.3617525322493;30.337802532107332
21;555.4314918518066;27.520763754844666;22.90625;994.5645389556885;949.70823097229;926.1498107910156;949.70823097229;31.78509983420372
22;554.3521690368652;25.960930287837982;25.46875;984.0829849243164;951.2974853515625;927.3380584716797;951.2974853515625;29.737607657909393
17;494.51790885038156;33.923547079396805;44.325581395348834;927.2676349018896;822.24658203125;796.5583389637083;822.24658203125;30.525635896727096
23;572.2351837158203;25.608618080615997;23.375;1016.2092094421387;981.6998920440674;958.6723957061768;981.6998920440674;32.08862727880478
