index	wifi_id	ts	area	dwell_time
9254	38311	1484465334	3f-sensor5	48
9258	38311	1484465382	3f-sensor3	24
9259	38311	1484465382	F	102
9267	38311	1484465406	4f-sensor1	49
9272	38311	1484465456	3f-sensor2	15
9273	38311	1484465472	3f-sensor3	11
9276	38311	1484465484	3f-sensor2	41
9287	38311	1484465525	3f-sensor7	6
9288	38311	1484465525	G	41
9290	38311	1484465532	3f-sensor7	34
9304	38311	1484465566	3f-sensor8	13
9307	38311	1484465582	3f-sensor5	15
9310	38311	1484465597	C	199
9311	38311	1484465597	2f-sensor3	4
9312	38311	1484465597	2f	199
9317	38311	1484465602	2f-sensor4	107
9337	38311	1484465709	3f-sensor6	14
9343	38311	1484465723	2f-sensor2	60
9344	38311	1484465723	D	70
9357	38311	1484465783	2f-sensor5	10
9361	38311	1484465794	2f-sensor2	2
9362	38311	1484465797	2f-sensor3	13
9363	38311	1484465810	1f-sensor7	24
9364	38311	1484465834	1f-sensor2	135
9365	38311	1484465834	1f-counter	135
9387	38311	1484465970	1f-sensor2	13
9391	38311	1484465984	1f-sensor5	3
9392	38311	1484465987	1f-sensor5	3
9393	38311	1484465991	1f-sensor1	2
9394	38311	1484465993	1f-sensor4	4
9442	5561	1484466340	max	226
9455	5561	1484466365	out	171
9456	5561	1484466365	out8	171
9457	5561	1484466365	out-front	171
9465	5561	1484466384	out9	152
9471	5561	1484466398	out-back	108
9472	5561	1484466398	out5	108
9480	5561	1484466428	1f	78
9481	5561	1484466428	in	78
9482	5561	1484466428	A	30
9483	5561	1484466428	1f-sensor1	29
9484	5561	1484466428	out2	56
9496	42240	1484466450	max	117
9497	5561	1484466458	1f-sensor1	27
9509	5561	1484466485	1f-sensor3	7
9510	5561	1484466485	B	21
9512	5561	1484466493	1f-sensor6	13
10553	5561	1484470642	max	433
10563	5561	1484470697	out	338
10564	5561	1484470697	out8	308
10565	5561	1484470697	out-front	338
10566	5561	1484470698	out9	337
10677	20988	1484471095	max	101
10761	3986	1484471610	max	49
10787	16386	1484471718	max	1623
10794	16386	1484471755	out8	1466
10795	16386	1484471755	out-front	1466
10796	16386	1484471755	out	1466
10809	16386	1484471783	out9	1436
10810	16386	1484471783	in	1317
10811	16386	1484471783	out2	1317
10812	16386	1484471783	B	1316
10813	16386	1484471783	out-back	1437
10814	16386	1484471783	out5	1437
10815	16386	1484471783	1f	1316
10816	16386	1484471783	1f-sensor3	594
10875	6178	1484472182	3f	59
10876	6178	1484472182	out8	59
10877	6178	1484472182	out-front	59
10878	6178	1484472182	max	1560
10879	6178	1484472182	out	240
10880	6178	1484472182	in	59
10881	6178	1484472183	3f-sensor1	59
10914	16386	1484472378	1f-sensor3	252
10947	16386	1484472631	1f-sensor7	469
11189	1605	1484473814	max	113
11774	42240	1484476451	max	147
11780	42240	1484476489	out	58
11781	42240	1484476489	out-front	58
11782	42240	1484476489	out8	58
12374	40790	1484479794	out-front	11
12375	40790	1484479794	max	17
12376	40790	1484479794	out	11
12484	20988	1484480467	max	180
13136	20988	1484489230	max	79
13296	48049	1484524195	max	13
13412	42642	1484527307	max	16
13823	10126	1484534495	max	126
13893	21733	1484535352	max	35
14342	42642	1484539256	max	212
14703	25690	1484542491	max	14
14732	26007	1484542630	max	11
14762	23949	1484542978	max	446
14768	23949	1484542995	out-front	429
14769	23949	1484542995	out	429
14770	23949	1484542995	out8	429
14771	23949	1484542996	out9	394
14780	37511	1484543054	max	23
14789	23949	1484543167	out5	222
14790	23949	1484543167	out2	137
14791	23949	1484543167	out-back	222
14792	23949	1484543167	in	197
14793	23949	1484543167	A	37
14794	23949	1484543167	1f-sensor4	20
14795	23949	1484543167	1f	197
14799	23949	1484543188	1f-sensor4	16
14801	23949	1484543205	1f-sensor1	138
14825	23949	1484543343	B	21
14826	23949	1484543343	1f-sensor6	21
14909	37511	1484544289	max	77
14931	37511	1484544322	out	30
14932	37511	1484544322	out9	30
14933	37511	1484544322	out-front	30
14935	37511	1484544326	out8	14
15226	10126	1484546524	max	355
15246	36529	1484546923	max	52
15388	26007	1484547769	max	11
15459	25690	1484548178	max	22
16258	3901	1484552628	max	864
16264	3901	1484552666	out9	260
16265	3901	1484552666	out-front	260
16266	3901	1484552666	out	260
16270	3901	1484552719	out8	207
16277	3901	1484552779	in	146
16287	3901	1484552875	out5	50
16288	3901	1484552875	out2	51
16289	3901	1484552875	A	36
16290	3901	1484552875	1f	36
16291	3901	1484552875	1f-sensor4	32
16292	3901	1484552875	out-back	51
16293	3901	1484552908	1f-sensor2	4
16557	28205	1484555168	max	35
16728	22059	1484555897	max	500
16735	22059	1484555951	out	445
16736	22059	1484555951	out8	410
16737	22059	1484555951	out-front	445
16738	22059	1484555951	out9	445
16757	22059	1484556029	in	295
16769	22059	1484556059	2f	93
16770	22059	1484556059	D	34
16771	22059	1484556059	2f-sensor2	34
16782	22059	1484556094	2f-sensor2	58
16793	22059	1484556153	2f-sensor4	59
16794	22059	1484556154	out2	207
16795	22059	1484556154	out-back	207
16806	22059	1484556213	B	112
16807	22059	1484556213	1f-sensor7	9
16808	22059	1484556213	1f	112
16810	22059	1484556222	1f-sensor3	36
16815	22059	1484556256	out5	43
16816	22059	1484556258	1f-sensor3	66
16964	41873	1484557223	max	1130
16977	41873	1484557301	out-back	741
16978	41873	1484557301	out5	741
16979	41873	1484557301	out	1052
16981	41873	1484557303	out-front	1050
16982	41873	1484557303	out9	1050
16983	41873	1484557303	out8	1049
16986	41873	1484557325	in	896
16987	41873	1484557325	out2	716
16988	41873	1484557325	B	896
16989	41873	1484557325	1f	896
16990	41873	1484557325	1f-sensor6	43
16999	26007	1484557355	max	27
17003	41873	1484557369	1f-sensor4	27
17004	41873	1484557369	A	47
17008	41873	1484557396	1f-sensor5	19
17022	41873	1484557416	1f-sensor4	35
17025	41873	1484557452	C	547
17026	41873	1484557452	2f	547
17027	41873	1484557452	D	56
17028	41873	1484557452	2f-sensor2	36
17033	41873	1484557489	2f-sensor4	18
17034	41873	1484557509	2f-sensor2	151
17035	2551	1484557524	max	17
17062	41873	1484557661	1f-sensor3	157
17087	41873	1484557818	3f	133
17088	41873	1484557818	E	133
17089	41873	1484557819	3f-sensor6	8
17090	41873	1484557827	3f-sensor5	26
17094	41873	1484557853	3f-sensor4	2
17095	41873	1484557855	3f-sensor4	9
17096	41873	1484557865	G	13
17098	41873	1484557866	3f-sensor8	12
17104	41873	1484557878	3f-sensor7	70
17108	639	1484557922	max	425
17113	41873	1484557950	3f-sensor5	2
17114	41873	1484557952	3f-sensor6	45
17115	41873	1484557999	2f-sensor4	57
17122	41873	1484558057	1f-sensor7	11
17124	41873	1484558068	1f-sensor7	153
17583	5553	1484560141	max	428
17594	5553	1484560186	out9	383
17595	5553	1484560186	out-front	383
17596	5553	1484560186	out	383
17597	5553	1484560187	out8	382
17599	5553	1484560206	in	305
17600	5553	1484560207	1f-sensor6	42
17606	5553	1484560249	3f	262
17607	5553	1484560249	E	262
17608	5553	1484560251	3f-sensor6	19
17611	5553	1484560271	I	91
17612	5553	1484560271	4f	91
17613	5553	1484560272	4f-sensor7	44
17622	5553	1484560317	4f-sensor5	44
17628	5553	1484560362	4f-sensor2	149
18128	2401	1484562706	max	37
18566	34412	1484565098	max	761
18599	34412	1484565215	out8	644
18600	34412	1484565215	1f-sensor6	29
18601	34412	1484565215	out-front	645
18602	34412	1484565215	1f	29
18603	34412	1484565215	in	515
18604	34412	1484565215	out	645
18605	34412	1484565215	out9	645
18606	34412	1484565215	B	29
18610	34412	1484565244	1f-sensor7	78
18616	34412	1484565323	C	407
18617	34412	1484565323	2f-sensor4	80
18622	34412	1484565323	2f	407
18627	34412	1484565403	2f-sensor2	176
18636	34412	1484565580	3f-sensor7	68
18637	34412	1484565580	3f	68
18644	34412	1484565648	3f-sensor2	82
18792	18749	1484567043	max	3
19460	816	1484573702	max	15
19463	816	1484573707	out9	10
19464	816	1484573707	out-front	10
19465	816	1484573707	out	10
19518	19955	1484576430	max	653
19572	33337	1484595098	max	45
19741	32396	1484610241	max	185
19744	48049	1484610330	max	5
19901	18762	1484613931	max	46
19987	30265	1484615775	max	69
19992	15492	1484615997	max	749
20001	15492	1484616215	out-front	283
20002	15492	1484616215	out	283
20014	15492	1484616294	out9	203
20145	15492	1484618679	max	690
20304	15492	1484620780	max	1093
20632	15492	1484623124	max	18
20716	15492	1484624040	max	304
20855	45459	1484625472	max	2
20867	42642	1484625579	max	24
20868	42642	1484625579	out-front	24
20869	42642	1484625579	out9	24
20870	42642	1484625579	out	24
20937	18762	1484626093	max	29
20950	5513	1484626217	max	333
20960	15492	1484626269	max	518
20984	5513	1484626373	in	73
20985	5513	1484626373	1f	6
20986	5513	1484626373	A	5
20987	5513	1484626373	out-back	74
20988	5513	1484626373	out9	74
20989	5513	1484626373	out8	73
20990	5513	1484626373	out-front	74
20991	5513	1484626373	out	74
20992	5513	1484626373	out5	6
20993	5513	1484626374	1f-sensor2	5
20994	5513	1484626374	1f-counter	6
20995	5513	1484626374	out2	73
21495	18762	1484628877	out	1183
21496	18762	1484628877	out8	311
21497	18762	1484628877	max	1473
21498	18762	1484628877	out-front	311
21500	15492	1484628886	max	318
21501	15492	1484628890	out9	30
21502	15492	1484628890	out-front	30
21503	15492	1484628890	out	30
21504	18762	1484628891	out9	281
21509	18762	1484628901	1f-sensor6	18
21510	18762	1484628901	1f	79
21511	18762	1484628901	in	542
21512	18762	1484628901	B	79
21514	18762	1484628903	out2	266
21515	18762	1484628903	out5	288
21516	18762	1484628903	out-back	288
21528	18762	1484628919	1f-sensor3	58
21534	18762	1484628981	1f-sensor7	199
21575	18762	1484629181	2f	11
21576	18762	1484629181	2f-sensor3	8
21577	18762	1484629181	C	11
21579	18762	1484629189	2f-sensor4	2
21580	18762	1484629192	2f-sensor3	250
22121	34674	1484631332	max	193
22342	34674	1484632466	max	288
22343	34674	1484632493	out9	2
22344	34674	1484632493	out-front	2
22345	34674	1484632493	out	132
22434	29066	1484633138	max	64
22452	29066	1484633179	out9	18
22453	29066	1484633179	out-front	18
22454	29066	1484633179	out	18
22778	29066	1484635007	max	141
22786	29066	1484635085	out8	13
22787	29066	1484635085	out-front	13
22788	29066	1484635085	out	13
22789	29066	1484635085	out9	13
23028	7332	1484636500	out9	491
23029	7332	1484636500	out-front	491
23030	7332	1484636500	max	492
23031	7332	1484636500	in	197
23032	7332	1484636500	out	492
23069	7332	1484636697	out-back	295
23070	7332	1484636698	out2	294
23542	19297	1484639406	max	5
24124	12676	1484642424	max	136
24129	34674	1484642449	max	23
24336	36267	1484643668	max	25
24484	35040	1484644446	max	12
24496	48049	1484644671	max	37
24557	8568	1484645125	out-front	491
24558	8568	1484645125	out9	491
24559	8568	1484645125	in	347
24560	8568	1484645125	B	20
24561	8568	1484645125	1f	142
24562	8568	1484645125	max	551
24563	8568	1484645125	out	491
24564	8568	1484645125	1f-sensor6	20
24565	8568	1484645126	out8	491
24566	8568	1484645126	out5	428
24567	8568	1484645126	out-back	428
24570	8568	1484645146	1f-sensor6	121
24580	8568	1484645177	out2	377
24595	8568	1484645268	1f-sensor4	144
24621	8568	1484645412	2f-sensor2	60
24622	8568	1484645412	2f	60
24786	43675	1484646084	max	3663
25462	19955	1484648748	max	54
25470	19955	1484648782	out	14
25471	19955	1484648782	out9	14
25472	19955	1484648782	out-front	14
25615	34674	1484649384	max	104
25720	19955	1484649759	max	12
25786	1672	1484650045	out	190
25787	1672	1484650045	max	190
25788	1672	1484650045	out9	190
25789	1672	1484650045	out-front	190
25792	1672	1484650060	out8	38
25794	1672	1484650070	in	164
25795	1672	1484650071	1f	160
25796	1672	1484650071	1f-sensor6	105
25797	1672	1484650081	out-back	154
25798	1672	1484650081	out5	154
25799	1672	1484650089	out2	146
25807	1672	1484650176	2f-sensor2	12
25808	1672	1484650176	2f	12
25809	1672	1484650176	D	12
25810	1672	1484650189	2f-sensor2	42
25836	40089	1484650331	max	67
25848	40089	1484650374	out	10
25849	40089	1484650374	out-front	10
25850	40089	1484650374	out8	7
25851	40089	1484650378	out9	6
25941	36378	1484650755	max	88
26137	1672	1484652357	max	81
26928	40089	1484657174	max	43
26932	40089	1484657182	out9	7
26934	40089	1484657182	out-front	7
26935	40089	1484657182	out8	6
26936	40089	1484657182	out	7
27275	45557	1484666119	max	96
27533	816	1484696604	max	9
27560	48049	1484697342	max	6
27565	44294	1484697547	max	22
27816	30265	1484702463	max	9
27995	44294	1484704848	max	49
28565	36885	1484709560	out8	557
28566	36885	1484709560	B	468
28567	36885	1484709560	1f-sensor6	38
28568	36885	1484709560	in	732
28569	36885	1484709560	out5	467
28570	36885	1484709560	out2	732
28571	36885	1484709560	out-back	732
28572	36885	1484709560	max	1575
28573	36885	1484709560	out9	879
28574	36885	1484709560	1f	468
28575	36885	1484709560	out-front	879
28576	36885	1484709560	out	879
28580	36885	1484709599	1f-sensor7	429
28645	36885	1484710028	1f-sensor6	90
28655	36885	1484710119	2f	173
28656	36885	1484710119	2f-sensor1	173
28657	36885	1484710119	C	173
29171	38117	1484714430	max	11
29264	37511	1484715160	max	18
29332	22593	1484715648	max	2568
29335	22593	1484715739	out-front	181
29336	22593	1484715739	out	2467
29337	22593	1484715740	out9	181
29528	22593	1484716529	in	1053
29532	33167	1484716535	max	104
29536	33167	1484716562	out5	50
29537	33167	1484716562	out-back	50
29538	33167	1484716562	out	50
29592	22593	1484716901	I	520
29593	22593	1484716901	4f-sensor6	59
29594	22593	1484716901	4f	673
29610	22593	1484716960	J	614
29611	22593	1484716960	4f-sensor5	461
29688	22593	1484717422	4f-sensor6	24
29693	22593	1484717447	4f-sensor10	53
29705	22593	1484717500	4f-sensor10	10
29706	22593	1484717510	4f-sensor9	12
29710	22593	1484717523	H	38
29711	22593	1484717523	4f-sensor1	28
29712	22593	1484717525	out8	681
29713	22593	1484717525	out-front	681
29715	22593	1484717551	4f-sensor4	9
29716	22593	1484717561	4f-sensor1	13
29786	22593	1484717948	out9	256
29790	22593	1484718009	out2	121
29791	22593	1484718009	out-back	121
30195	33167	1484719555	max	109
30204	33167	1484719603	out-back	9
30205	33167	1484719603	out	9
30206	33167	1484719603	out2	2
30207	33167	1484719609	out5	3
30542	33167	1484721264	max	94
30544	33167	1484721277	out8	16
30545	33167	1484721277	out-front	16
30546	33167	1484721277	out	16
30547	33167	1484721278	out9	13
30565	10061	1484721453	max	528
30573	10061	1484721520	out	381
30574	10061	1484721520	out-front	336
30575	10061	1484721521	in	380
30617	10061	1484721825	out9	32
30625	10061	1484721856	3f	45
30626	10061	1484721857	3f-sensor3	44
30639	45915	1484721959	out8	490
30640	45915	1484721959	out-front	490
30641	45915	1484721959	out	490
30642	45915	1484721959	out9	489
30643	45915	1484721959	max	490
30644	45915	1484721960	in	278
30645	5986	1484721960	max	518
30646	5986	1484721961	out9	517
30647	5986	1484721961	out-front	517
30648	5986	1484721961	out	517
30649	5986	1484721961	in	483
30650	5986	1484721961	B	483
30651	5986	1484721961	1f-sensor6	240
30652	5986	1484721961	1f	483
30670	5986	1484722201	out8	257
30671	5986	1484722201	1f-sensor7	243
30751	10061	1484722966	max	137
31056	27113	1484725060	max	13
31385	31368	1484727106	max	23
31386	30584	1484727119	max	34
31487	45915	1484727606	max	50
31527	49715	1484727921	max	674
32533	23007	1484732610	max	236
32563	3986	1484732814	max	20
32647	49715	1484733113	max	48
32858	19955	1484734094	max	49
33090	19955	1484734964	max	2
33105	32396	1484735028	max	113
33153	43675	1484735253	max	288
33171	43675	1484735333	out9	203
33172	43675	1484735333	out-front	203
33173	43675	1484735333	out	203
33496	48453	1484736882	max	53
33631	43675	1484737743	max	3
33832	36026	1484738310	max	56
34118	18749	1484739486	max	17
34262	43675	1484740858	max	138
34559	36026	1484742963	out-front	1265
34560	36026	1484742963	out9	1265
34562	36026	1484742963	out5	626
34563	36026	1484742963	max	3717
34564	36026	1484742963	out-back	626
34565	36026	1484742963	out2	626
34566	36026	1484742963	out	3117
34567	36026	1484742964	out8	1265
34568	36026	1484742965	in	1911
34649	36026	1484743264	B	656
34650	36026	1484743264	1f	656
34651	36026	1484743264	1f-sensor6	324
34702	36026	1484743589	1f-sensor2	331
34717	9328	1484743636	max	366
34743	9328	1484743781	out	22
34744	9328	1484743781	out-front	22
34745	9328	1484743781	out9	22
34764	36026	1484743921	1f-sensor3	307
34814	36026	1484744229	3f-sensor7	646
34953	48453	1484745400	max	31
35084	19083	1484773465	max	640
35194	18749	1484782078	max	15
35215	23007	1484782336	max	67
35252	44294	1484783604	max	116
35350	43231	1484786178	max	4
35351	43231	1484786178	out9	4
35352	43231	1484786178	out-front	4
35353	43231	1484786178	out	4
35446	18762	1484787782	max	45
35466	30501	1484788661	max	542
35468	30501	1484788694	out	488
35469	30501	1484788694	in	475
35470	30501	1484788694	out5	478
35471	30501	1484788694	out-back	478
35472	30501	1484788694	out2	478
35473	30501	1484788694	out9	488
35474	30501	1484788694	out-front	488
35475	30501	1484788695	out8	47
35479	30501	1484788864	3f-sensor6	4
35480	30501	1484788864	3f	180
35481	30501	1484788864	E	180
35482	30501	1484788870	3f-sensor6	3
35483	30501	1484788873	3f-sensor1	6
35484	30501	1484788879	3f-sensor5	5
35485	30501	1484788885	3f-sensor4	116
35488	30501	1484789002	3f-sensor3	7
35489	30501	1484789002	F	28
35493	30501	1484789010	1f	159
35494	30501	1484789010	1f-sensor6	20
35496	30501	1484789030	3f-sensor3	14
35497	30501	1484789045	3f-sensor5	124
35531	36026	1484790289	max	75
35553	44294	1484791022	max	2
35560	36026	1484791196	max	20
36103	27113	1484796503	max	55
36212	41385	1484797186	max	15
36418	32396	1484798296	max	43
36561	18762	1484799067	max	53
36707	639	1484799819	max	628
36751	37511	1484800153	max	10
36841	38901	1484800543	max	27
37206	46324	1484801940	max	173
37483	27986	1484803468	max	3209
37511	27986	1484803528	out8	482
37512	27986	1484803528	out-front	1115
37513	27986	1484803528	out	3132
37514	27986	1484803528	out2	15
37515	27986	1484803528	out-back	15
37516	27986	1484803528	out9	8
37517	27986	1484803528	in	2686
37518	27986	1484803528	out5	6
37552	27986	1484803581	4f-sensor8	90
37553	27986	1484803581	4f	593
37554	27986	1484803581	I	593
37593	27986	1484803672	J	482
37594	27986	1484803672	4f-sensor10	51
37602	27986	1484803723	4f-sensor10	48
37609	27986	1484803772	4f-sensor4	221
37610	27986	1484803772	H	378
37635	27986	1484803993	4f-sensor4	34
37639	27986	1484804028	4f-sensor5	17
37644	27986	1484804045	4f-sensor6	13
37648	27986	1484804059	4f-sensor2	5
37649	27986	1484804064	4f-sensor3	85
37667	27986	1484804150	4f-sensor1	4
37669	27986	1484804154	4f-sensor5	12
37680	27986	1484804168	4f-sensor7	2
37681	27986	1484804170	4f-sensor2	2
37686	27986	1484804175	4f-sensor8	26
37692	27986	1484804201	E	694
37693	27986	1484804201	3f	694
37694	27986	1484804201	3f-sensor1	2
37695	27986	1484804204	3f-sensor6	139
37730	27986	1484804343	3f-sensor4	2
37731	27986	1484804345	3f-sensor4	323
37739	27986	1484804461	out9	181
37768	27986	1484804669	F	2
37769	27986	1484804669	3f-sensor2	2
37770	27986	1484804672	3f-sensor3	107
37793	27986	1484804779	3f-sensor5	85
37799	27986	1484804864	3f-sensor6	31
37801	27986	1484804896	3f-sensor1	65
37807	27986	1484804962	4f-sensor1	132
37808	27986	1484804962	4f	982
37826	27986	1484805095	J	625
37827	27986	1484805095	4f-sensor5	73
37854	27986	1484805169	I	388
37855	27986	1484805169	4f-sensor2	96
37895	27986	1484805265	4f-sensor2	8
37901	27986	1484805274	4f-sensor7	282
37935	27986	1484805557	4f-sensor6	163
37973	27986	1484805720	4f-sensor5	31
37983	27986	1484805752	H	193
37984	27986	1484805752	4f-sensor1	125
38004	27986	1484805878	4f-sensor4	67
38058	27986	1484806214	out-back	5
38321	27986	1484807892	max	65
38721	27113	1484809931	max	135
39000	22013	1484811257	max	3
39339	1672	1484812972	max	163
39345	1672	1484813017	out	8
39346	1672	1484813017	out9	8
39347	1672	1484813017	out-front	8
39421	35040	1484813767	max	8
